path,label
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00085.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_small_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_large_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00060.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_medium_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00025.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00073.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1540.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_medium_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_medium_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_small_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00092.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00074.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1121.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00070.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1473.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00041.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_medium_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_medium_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00064.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1472.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00048.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00029.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_0009.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00018.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00066.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_large_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_small_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_small_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1420.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00054.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00053.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00057.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_small_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00084.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00024.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_medium_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00050.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00016.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00089.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1475.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_small_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00033.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_small_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00046.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00028.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_0001.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_large_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_large_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_medium_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_large_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00088.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1606.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_small_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_medium_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_medium_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_small_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00017.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00015.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_small_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00056.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00010.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_large_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_medium_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1470.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_small_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00011.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00040.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_large_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1118.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00067.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00044.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_medium_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00035.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00043.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_small_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_large_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00091.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_0007.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_black_small_center.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_small_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00039.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_large_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_blue_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_large_top_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_purple_large_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00027.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00079.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_navy_medium_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00078.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_orange_large_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00026.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00059.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00036.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_green_medium_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00068.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00083.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/eight_00087.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_teal_medium_bottom_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_medium_top_right.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/eight/Slice 1116_dark_red_large_bottom_left.png,eight
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_small_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_small_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_large_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1397.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_small_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_small_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00080.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00081.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_small_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_small_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_medium_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_medium_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_large_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_medium_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00072.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_medium_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00023.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_large_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_small_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1095.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00062.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00090.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00028.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_small_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00012.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1455.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_medium_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_small_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00010.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00052.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00083.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 654.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00011.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00074.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00031.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_large_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1096.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00048.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1456.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_small_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00056.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00088.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_small_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_small_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00026.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00017.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_medium_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00063.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00030.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00013.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_small_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1093.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00021.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_small_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00034.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00053.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00019.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_medium_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_medium_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1097.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00035.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1094.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_small_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00040.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_small_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_large_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00068.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1395.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00093.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00061.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00078.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_large_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_medium_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00015.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00071.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_0001.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00014.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_small_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00037.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1537.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00029.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00016.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_navy_large_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_small_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00089.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_medium_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00025.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00050.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_large_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_orange_small_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_medium_bottom_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00086.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1603.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00082.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00018.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_blue_large_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00077.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1457.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_medium_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00024.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00070.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00055.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00022.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_dark_red_medium_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00041.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1673.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_large_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_medium_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_0008.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00076.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 659.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00091.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_small_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_medium_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_purple_small_top_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_black_large_bottom_left.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00095.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1805.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_green_large_top_right.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1392.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00069.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/Slice 1092_teal_small_center.png,five
/Users/anishdangol/Desktop/ranjana-app/model-details/ml/data/Dataset/five/five_00087.png,five
